CODE,SALE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DISTRICT,DATE
1761,7143.72,EX NARAHENPITA,"No.522,Elvitigala Mawatha, Narahenpita",6.9038765,79.8781829,Cargills,Colombo,03-03-2025
1762,14328.64,EX NAWAGAMUWA,"No. 847 ,Avissawella Road, Nawagamuwa.",6.8413315,80.005132,Cargills,Colombo,03-03-2025
1763,3863.7,EX URAGASMANHANDIYA,"No. 5 , L.S.Mawatha ,Uragasmanhandiya.",6.349044,80.0978637,Cargills,Galle,03-03-2025
1766,12003.71,EX PINNADUWA FAIRWAY,"South Tower , Fairway Residencies , Pinnaduwa ,Galle.",6.0655969,80.268081,Cargills,Galle,03-03-2025
1768,6936.13,EX ELPITIYA,"No. 22 A , Pituwala Road, Elpitiya",6.2887341,80.1631349,Cargills,Galle,03-03-2025
1770,14201.77,EX PALAPATHWELA,"R.R.B.BANK BULDING, PALAPATHWALA",7.5300546,80.6260748,Cargills,Matale,03-03-2025
1772,7727.26,EX LABUDUWA,"No. 52/A Thotagoda, Akmeemana",6.0836306,80.2962385,Cargills,Galle,03-03-2025
1773,6305.16,EX UNAWATUNA,"No.134 Matara Rd, Unawatuna",6.0198256,80.2477127,Cargills,Galle,03-03-2025
1774,16555.58,EX DEHIWALA,"No.21, Hill Street, Dehiwala.",6.8501667,79.8725682,Cargills,Colombo,03-03-2025
1776,1371.96,EX MALIGAWATTE 03,"No. 67, Pradeepa Rd, Maligawatta , Colombo 10",6.9386902,79.8747583,Cargills,Colombo,03-03-2025
1777,8670.6,EX RIKILLAGASKADA,"No.54, Dimbulkumbura Rd, Rikillagaskada",7.1451675,80.7852471,Cargills,Nuwara Eliya,03-03-2025
1779,"2,584.00",EX UDAWALAWA,"UDAWALAWA, Sri Lanka",6.4184828,80.823938,Cargills,Ratnapura,03-03-2025
1780,24158.94,EX MORAWAKA,"MORAWAKA, Sri Lanka",6.2652802,80.491047,Cargills,Matara,03-03-2025
1781,3769.25,EX AHUNGALLA,"AHUNGALLA, Sri Lanka",6.3132776,80.0409178,Cargills,Galle,03-03-2025
1782,17933.46,EX KANTHALE,"KANTHALE, Sri Lanka",8.3512634,81.0069928,Cargills,Trincomalee,03-03-2025
1783,14060.03,EX JAYANTHIPURA,"JAYANTHIPURA, Sri Lanka",7.9483156,81.0017827,Cargills,Polonnaruwa,03-03-2025
1784,13249.23,EX DODANGODA,"DODANGODA, Sri Lanka",6.5417313,80.0433503,Cargills,Kalutara,03-03-2025
1785,30815.03,EX GALLE FORT,"GALLE FORT, Sri Lanka",6.0304592,80.2150207,Cargills,Galle,03-03-2025
1787,9327.02,EX BADDEGAMA,"BADDEGAMA, Sri Lanka",6.1688292,80.1793976,Cargills,Galle,03-03-2025
1788,12565.01,EX BADULLA,"BADULLA, Sri Lanka",6.9934009,81.0549815,Cargills,Badulla,03-03-2025
1790,5782.1,EX HALDUMMULLA,"HALDUMMULLA, Sri Lanka",6.7602835,80.8809283,Cargills,Badulla,03-03-2025
1791,21684.34,EX IBBAGAMUWA 02,"IBBAGAMUWA , Sri Lanka",7.5554101,80.456443,Cargills,Kurunegala,03-03-2025
1795,1277.04,EX NOROCHCHOLAI,"NOROCHCHOLAI, Sri Lanka",8.0348657,79.7315747,Cargills,Puttalam,03-03-2025
1796,6049.85,EX POTHUPITIYA,"POTHUPITIYA, Sri Lanka",6.4631156,80.4307831,Cargills,Ratnapura,03-03-2025
1797,26098.29,EX PITIGALA,"PITIGALA, Sri Lanka",6.3419553,80.2377078,Cargills,Galle,03-03-2025
1799,20691.6,EX AMBANPOLA,"AMBANPOLA, Sri Lanka",7.9181144,80.2404959,Cargills,Kurunegala,03-03-2025
1800,12538.54,EX HAPUGALA,"HAPUGALA, Sri Lanka",6.0765847,80.1958755,Cargills,Galle,03-03-2025
1801,6050.85,EX PALLEBEDDA,"PALLEBEDDA, Sri Lanka",6.4872288,80.6937177,Cargills,Ratnapura,03-03-2025
1802,20265.81,EX BULATHKOHUPITIYA,"BULATHKOHUPITIYA, Sri Lanka",7.1045281,80.336047,Cargills,Kegalle,03-03-2025
1803,8255.14,EX TANGALLE,"TANGALLE, Sri Lanka",6.0243383,80.7940726,Cargills,Hambantota,03-03-2025
1806,22964.11,EX THIHAGODA,"THIHAGODA, Sri Lanka",6.0133387,80.5660041,Cargills,Matara,03-03-2025
1807,8845.32,EX WALASMULLA,"WALASMULLA, Sri Lanka",6.1508888,80.6937177,Cargills,Hambantota,03-03-2025
1809,11429.66,EX ARACHCHIKANDA,"ARACHCHIKANDA, Sri Lanka",6.1382193,80.1344842,Cargills,Galle,03-03-2025
1810,3823.91,EX ALAWWA 02,"ALAWWA , Sri Lanka",7.2954302,80.2366261,Cargills,Kurunegala,03-03-2025
1816,3926,EX MADAWALA ULPOTHA,"MADAWALA ULPOTHA, Sri Lanka",7.6155983,80.6354665,Cargills,Matale,03-03-2025
1818,38305.94,EX PORT AUTHORITY,"PORT AUTHORITY, Sri Lanka",6.9407856,79.852666,Cargills,Colombo,03-03-2025
1825,10504.73,EX YATIYANTOTA,"YATIYANTOTA, Sri Lanka",7.0288824,80.2955419,Cargills,Kegalle,03-03-2025
1826,17724.64,EX YMCA,"YMCA, Sri Lanka",6.9138726,79.8525287,Cargills,Colombo,03-03-2025
1828,32255.76,EX HIRIPITIYA,"HIRIPITIYA, Sri Lanka",7.6579606,80.3686488,Cargills,Kurunegala,03-03-2025
1834,17944.56,EX VAVUNIYA,"VAVUNIYA, Sri Lanka",8.7542029,80.4982402,Cargills,Vavuniya,03-03-2025
1836,38299.4,EX RAIGAMA,"RAIGAMA, Sri Lanka",6.7266167,80.0164621,Cargills,Kalutara,03-03-2025
1840,34276.09,EX WATAREKA,"WATAREKA, Sri Lanka",6.8472579,80.0674619,Cargills,Colombo,03-03-2025
1841,22754.83,EX URUBOKKA,"URUBOKKA, Sri Lanka",6.3065297,80.6306103,Cargills,Matara,03-03-2025
1842,27275.35,EX KEKANADURA,"KEKANADURA, Sri Lanka",5.9637528,80.6132646,Cargills,Matara,03-03-2025
1843,20069.12,EX THELDENIYA,"THELDENIYA, Sri Lanka",7.3153819,80.7449309,Cargills,Kandy,03-03-2025
1844,15064.11,EX YANTHAMPALAWA,"YANTHAMPALAWA, Sri Lanka",7.5008975,80.3477676,Cargills,Kurunegala,03-03-2025
1845,31298.43,EX PIDURUWELLA,"PIDURUWELLA, Sri Lanka",7.4689738,80.302307,Cargills,Kurunegala,03-03-2025
1847,11997.48,EX HIKKADUWA 02,"HIKKADUWA , Sri Lanka",6.1394676,80.1062861,Cargills,Galle,03-03-2025
1850,6581.14,EX NINTAVUR,"NINTAVUR, Sri Lanka",7.3314137,81.8333656,Cargills,Ampara,03-03-2025
1852,1634.75,EX RANNA,"RANNA, Sri Lanka",6.0935429,80.8626864,Cargills,Hambantota,03-03-2025
1853,7212.11,EX WEERAKETIYA,"WEERAKETIYA, Sri Lanka",6.1476081,80.7633743,Cargills,Hambantota,03-03-2025
1854,5087.26,EX KANNATHTHOTA,"KANNATHTHOTA, Sri Lanka",7.0947226,80.2822811,Cargills,Kegalle,03-03-2025
1858,39772.03,EX THAMBUTHTHEGAMA,"THAMBUTHTHEGAMA, Sri Lanka",8.1540015,80.3045967,Cargills,Anuradhapura,03-03-2025
1859,40754.62,EX WIJERAMA MAWATHA,"WIJERAMA MAWATHA, Sri Lanka",6.9110572,79.8711168,Cargills,Colombo,03-03-2025
1862,9038.33,EX PINNADUWA 02,"PINNADUWA , Sri Lanka",6.0641685,80.2617413,Cargills,Galle,03-03-2025
1864,1492.75,EX ARAYAMPATHY,"ARAYAMPATHY, Sri Lanka",7.6569501,81.7404134,Cargills,Batticaloa,03-03-2025
1866,32350.64,EX MUTUR,"MUTUR, Sri Lanka",8.4579065,81.2684019,Cargills,Trincomalee,03-03-2025
1867,47739.48,EX KOPAY,"KOPAY, Sri Lanka",9.7045948,80.0523031,Cargills,Jaffna,03-03-2025
1869,2226.94,EX DEBARAWEWA,"DEBARAWEWA, Sri Lanka",6.2774947,81.2670255,Cargills,Hambantota,03-03-2025
1872,8907.77,EX OVAL VIEW RESIDENCE,"OVAL VIEW RESIDENCE, Sri Lanka",6.9180122,79.885249,Cargills,Colombo,03-03-2025
1885,9179.22,EX KALUWANCHIKUDI,"KALUWANCHIKUDI, Sri Lanka",7.517478,81.7871336,Cargills,Batticaloa,03-03-2025
1887,27694.69,EX POTHUHERA,"POTHUHERA, Sri Lanka",7.4216724,80.3296664,Cargills,Kurunegala,03-03-2025
1888,2226,EX ISIPATHANA MAWATHA,"ISIPATHANA MAWATHA, Sri Lanka",6.8881939,79.8677688,Cargills,Colombo,03-03-2025
1891,13404.26,EX VALACHCHENEI,"VALACHCHENEI, Sri Lanka",7.9213276,81.5246705,Cargills,Batticaloa,03-03-2025
1892,12732.95,EX MABULGODA,"MABULGODA, Sri Lanka",6.8281188,79.9738229,Cargills,Colombo,03-03-2025
1896,3926,EX ORION CITY,"ORION CITY, Sri Lanka",6.9406131,79.8789441,Cargills,Colombo,03-03-2025
1902,14151.35,FC COLOMBO CITY CENTER,"No 137, Sir James Pieris Mawatha, Colombo 02",6.9173305,79.8554352,Cargills,Colombo,03-03-2025
2,10694.62,,,,,,,03-03-2025
3,44248.77,Wattala SC,"Wattala, Sri Lanka",6.9906677,79.8931709,Arpico,Gampaha,03-03-2025
4,4940.07,Borelasgamuwa SS,"Borelasgamuwa, Sri Lanka",6.8409891,79.9017187,Arpico,Colombo,03-03-2025
5,43344.4,Hyde Park SC,"Hyde, Sri Lanka",6.9175873,79.8585189,Arpico,Colombo,03-03-2025
10,2181.21,Nawinna SC,"Nawinna, Sri Lanka",6.8533309,79.9150724,Arpico,Colombo,03-03-2025
105,17244.05,Matara SC,"Matara, Sri Lanka",5.9496309,80.5468529,Arpico,Matara,03-03-2025
106,41178.18,Panadura SC,"Panadura, Sri Lanka",6.7106361,79.9074262,Arpico,Kalutara,03-03-2025
108,11055.14,Kottawa SS,"Kottawa, Sri Lanka",6.8411652,79.9654324,Arpico,Colombo,03-03-2025
109,41125.95,Galle SC,"Galle, Sri Lanka",6.0328948,80.2167912,Arpico,Galle,03-03-2025
110,14290.13,Malabe SS,"Malabe, Sri Lanka",6.9060787,79.9696277,Arpico,Colombo,03-03-2025
111,29147.65,Kurunegala SC,"Kurunegala, Sri Lanka",7.4817695,80.3608876,Arpico,Kurunegala,03-03-2025
112,13621.78,Kohuwala SC,"Kohuwala, Sri Lanka",6.8624842,79.8854983,Arpico,Colombo,03-03-2025
113,2755.25,Homagama SC,"Homagama, Sri Lanka",6.8432762,80.0031833,Arpico,Colombo,03-03-2025
114,4972.43,Yakkala SS,"Yakkala, Sri Lanka",7.0864153,80.0335107,Arpico,Gampaha,03-03-2025
115,12281.06,Kegalle SC,"Kegalle, Sri Lanka",7.2513317,80.3463754,Arpico,Kegalle,03-03-2025
116,15760.93,Thalawathugoda SC,"Thalawathugoda, Sri Lanka",6.8758648,79.9391936,Arpico,Colombo,03-03-2025
119,6351.75,Kochchikade SC,"Kochchikade, Sri Lanka",7.2657063,79.8591235,Arpico,Gampaha,03-03-2025
121,33168.41,Kundasale SS,"Kundasale, Sri Lanka",7.3096237,80.7103532,Arpico,Kandy,03-03-2025
122,27397.26,Katugastota SC,"Katugastota, Sri Lanka",7.3359903,80.6214005,Arpico,Kandy,03-03-2025
123,2486.21,Minuwangoda SC,"Minuwangoda, Sri Lanka",7.1842076,79.9500477,Arpico,Gampaha,03-03-2025
127,19329.25,Katukurunda SC,"Katukurunda, Sri Lanka",6.549971,79.9836108,Arpico,Kalutara,03-03-2025
128,23021.26,Seeduwa SC,"Seeduwa, Sri Lanka",7.1247085,79.8750028,Arpico,Gampaha,03-03-2025
14,4905.87,Kiribathgoda SS,"Kiribathgoda, Sri Lanka",6.9778284,79.9271523,Arpico,Gampaha,03-03-2025
150,6387.72,Ragama Daily,"Ragama, Sri Lanka",7.0280037,79.923,Arpico,Gampaha,03-03-2025
152,2009.07,Athurugiriya Daily,"Athurugiriya, Sri Lanka",6.8723185,80.0003875,Arpico,Colombo,03-03-2025
154,6916.78,,,,,,,03-03-2025
161,18475.8,Kuliyapitiya Daily,"Kuliyapitiya, Sri Lanka",7.472123,80.0446221,Arpico,Kurunegala,03-03-2025
166,2486,,,,,,,03-03-2025
167,3901.51,Wennapuwa Daily,"Wennapuwa, Sri Lanka",7.3493037,79.8352767,Arpico,Puttalam,03-03-2025
168,14701.01,Aththiditya Daily,"Aththiditya, Sri Lanka",6.8261828,79.881483,Arpico,Colombo,03-03-2025
171,4905.87,Kandana Daily,"Kandana, Sri Lanka",7.0477897,79.8970348,Arpico,Gampaha,03-03-2025
172,2453.86,Mulleriyawa Daily,"Mulleriyawa, Sri Lanka",6.92695,79.9307072,Arpico,Colombo,03-03-2025
175,4399.65,Ambatenna Daily,"Ambatenna, Sri Lanka",7.3529789,80.6132646,Arpico,Kandy,03-03-2025
181,18683.91,Watareka Daily,"Watareka, Sri Lanka",6.8472579,80.0674619,Arpico,Colombo,03-03-2025
188,11564.47,Rathnapura Main Arpico Daily,"Rathnapura, Sri Lanka",6.7055742,80.3847345,Arpico,Ratnapura,03-03-2025
190,1415.29,Anuradhapura Arpico Daily,"Anuradhapura, Sri Lanka",8.3113518,80.4036508,Arpico,Anuradhapura,03-03-2025
191,12366.35,Pelmadulla Arpico Daily,"Pelmadulla, Sri Lanka",6.6235199,80.5430499,Arpico,Ratnapura,03-03-2025
192,4018.14,,,,,,,03-03-2025
22,29690.26,Battaramulla SC,"Battaramulla, Sri Lanka",6.8979941,79.9222869,Arpico,Colombo,03-03-2025
23,22445.63,Dehiwala SC,"Dehiwala, Sri Lanka",6.8559485,79.8629683,Arpico,Colombo,03-03-2025
24,30539.25,Gampaha SC,"Gampaha, Sri Lanka",7.0840484,80.0098314,Arpico,Gampaha,03-03-2025
25,30610.66,Wellawatte SS,"Wellawatte, Sri Lanka",6.8740921,79.8604934,Arpico,Colombo,03-03-2025
26,43377.3,Negombo SC,"Negombo, Sri Lanka",7.2055208,79.8512562,Arpico,Gampaha,03-03-2025
27,4399.65,Kandy SC,"Kandy, Sri Lanka",7.2905715,80.6337262,Arpico,Kandy,03-03-2025
76,7727.68,Piliyandala SS,"Piliyandala, Sri Lanka",6.8017575,79.9227313,Arpico,Colombo,03-03-2025
80,6050.36,Haloluwa Daily,"Haloluwa, Sri Lanka",7.3018682,80.593833,Arpico,Kandy,03-03-2025
81,9142.97,,,,,,,03-03-2025
82,3863.27,,,,,,,03-03-2025
14001,88217.37,DELKANDA,"DELKANDA, Sri Lanka",6.8682271,79.8930046,Softlogic,Colombo,03-03-2025
14003,91098.08,ASIRI CENTRAL,"ASIRI CENTRAL, Sri Lanka",6.9205009,79.8658211,Softlogic,Colombo,03-03-2025
14004,59227.74,ASIRI KANDY,"ASIRI KANDY, Sri Lanka",7.2744094,80.6111499,Softlogic,Kandy,03-03-2025
14005,32303.21,KURUNEGALA,"KURUNEGALA, Sri Lanka",7.4817695,80.3608876,Softlogic,Kurunegala,03-03-2025
14006,113829.69,KOTTAWA,"KOTTAWA, Sri Lanka",6.8411652,79.9654324,Softlogic,Colombo,03-03-2025
14007,32552,NEGOMBO,"NEGOMBO, Sri Lanka",7.2055208,79.8512562,Softlogic,Gampaha,03-03-2025
14008,33287.19,NAWALA,"NAWALA, Sri Lanka",6.8964191,79.8884819,Softlogic,Colombo,03-03-2025
14009,90386.96,MOUNT - LAVINIA,"MOUNT - LAVINIA, Sri Lanka",6.8301185,79.8800832,Softlogic,Colombo,03-03-2025
14010,36094.12,MALABE,"MALABE, Sri Lanka",6.9060787,79.9696277,Softlogic,Colombo,03-03-2025
14011,191304.57,CR FC,"CR FC, Sri Lanka",6.9009,79.8707,Softlogic,Colombo,03-03-2025
14012,56365.58,THALAWATHUGODA,"THALAWATHUGODA, Sri Lanka",6.8758648,79.9391936,Softlogic,Colombo,03-03-2025
14013,67124.91,KANDANA,"KANDANA, Sri Lanka",7.0477897,79.8970348,Softlogic,Gampaha,03-03-2025
14014,23290.37,KANDY - MCC,"KANDY - MCC, Sri Lanka",7.2858881,80.6264778,Softlogic,Kandy,03-03-2025
14015,89894.62,WATTALA,"WATTALA, Sri Lanka",6.9906677,79.8931709,Softlogic,Gampaha,03-03-2025
SAAP,55535.56,Anuradhapura,"No. 514, Maithripala Senanayake Mawatha, Anuradhapura",8.3259528,80.4053739,Keels,Anuradhapura,03-03-2025
SCA2,6508.32,Athurugiriya 2,"No. 175/12, Malambe Road, Athurugiriya",6.8723185,80.0003875,Keels,Colombo,03-03-2025
SCAD,43617.32,Attidiya 02,"208, Aththidiya Road, Bellanthotha",6.846864,79.8851625,Keels,Colombo,03-03-2025
SCAK,19209.48,Akuregoda,"No. 244, Pothuarawa Road, Akuregoda",6.8952571,79.9505987,Keels,Colombo,03-03-2025
SCAR,36393.64,Arangala,"No. 730, Malabe Road, Arangala, Athurugiriya",6.8860799,79.9626354,Keels,Colombo,03-03-2025
SCAV,29337.62,Avissawella,"No.57, Kiriwandala, Avissawella",6.9409466,80.1963047,Keels,Colombo,03-03-2025
SCBI,22381.16,Biyagama,"No. 306, New Kandy Road, Biyagama",6.9084066,79.9446174,Keels,Colombo,03-03-2025
SCBL,23947.44,Boralasgomuwa,"No. 105/1, Kesbewa Road, Katuwala, Boralasgomuwa",6.8525143,79.8976618,Keels,Colombo,03-03-2025
SCBT,12567.66,Battaramulla,"1024 and 1027, Pannipitiya Road, Battharamulla",6.8756534,79.9358023,Keels,Colombo,03-03-2025
SCCC,25608.24,Crescat,"No. 89, Crescat Boulevard, Galle Road, Colombo 03",6.9171044,79.8481871,Keels,Colombo,03-03-2025
SCCM,45062.98,Thalawathugoda,"No. 531, Capital Mall, Madiwela Road, Thalawathugoda",6.8733711,79.9171546,Keels,Colombo,03-03-2025
SCCR,18891.24,Kotta Road,"No 103, Dr. N.M. Perera Mawatha, Colombo 08",6.9108052,79.8891173,Keels,Colombo,03-03-2025
SCDE,45797.64,Dehiwala,"No. 268, Sir D.B. Jayathilake Mawatha, (Hill Street), Dehiwala",6.8501667,79.8725682,Keels,Colombo,03-03-2025
SCDP,28644.62,Duplication Road,"No. 5, Lauries Place, Colombo 4 ",6.8943914,79.8570867,Keels,Colombo,03-03-2025
SCDR,49963.2,Darley Road,"No. 460, T.B. Jaya Mawatha, Colombo 10.",6.928269,79.8636961,Keels,Colombo,03-03-2025
SCED,42338.96,Embuldeniya,"No. 303, Old Kottawa Road, Embuldeniya",6.8675496,79.9100845,Keels,Colombo,03-03-2025
SCET,24331.2,Edmonton,"No. 25, Edmonton Road, Colombo - 5",6.8792387,79.8764553,Keels,Colombo,03-03-2025
SCGO,28753.34,Godagama,"551, Highlevel Road, Homagama",6.8444164,80.0065919,Keels,Colombo,03-03-2025
SCGS,29730.72,Gamsabha,"No.315,High level road,Gangodawila,Nugegoda",6.8693128,79.8894317,Keels,Colombo,03-03-2025
SCGT,26802.34,Gothatuwa,"No. 215, IDH Road, Gohtatuwa",6.9278516,79.9106324,Keels,Colombo,03-03-2025
SCHD,20934.5,Hokandara,"188, Hokandara Road, Thalawathugoda",6.8796442,79.9458337,Keels,Colombo,03-03-2025
SCHG,25740.3,Homagama,"No. 375/10A, Highlevel Road, Makumbura, Pannipitiya",6.838935,79.9784204,Keels,Colombo,03-03-2025
SCHR,34373.3,Havelock Road,"No. 228, Havelock Road, Colombo 05",6.8872296,79.8647003,Keels,Colombo,03-03-2025
SCK3,22531.82,Kottawa 3,"No. 139, Athurugiriya Road, Kottawa",6.8441906,79.9686816,Keels,Colombo,03-03-2025
SCK6,28296.34,katubedda,"No. 78, Bandaranayake Mawatha, Katubedda",6.7962213,79.8964871,Keels,Colombo,03-03-2025
SCK7,30291.92,Kotahena 2,"No. 141, K Cyril C Perera Mawatha, Cololmbo 13.",6.9532197,79.867138,Keels,Colombo,03-03-2025
SCKE,45768.8,Kotahena,"No. 01, Bonjeang Road, Colombo 13",6.9481824,79.8615896,Keels,Colombo,03-03-2025
SCKH,20358.12,Kohuwala,"No. 135, Dutugemunu Mawatha, Kohuwala",6.8798307,79.9029517,Keels,Colombo,03-03-2025
SCKJ,30401.22,Kesbewa 2,"1059, Horana Road, Kesbewa  ",6.7919378,79.9300883,Keels,Colombo,03-03-2025
SCKL,43595.3,Kalubowila,"No. 53, Hospital Road , Kalubowila, Dehiwala",6.8660607,79.8753067,Keels,Colombo,03-03-2025
SCKO,26642.6,Kotte,"No. 581, Kotte Road , Pitakotte",6.8845527,79.9019512,Keels,Colombo,03-03-2025
SCKX,38612.78,Kaduwela,"131/6, Hewagama, Kaduwela",6.9313808,79.9766195,Keels,Colombo,03-03-2025
SCKZ,15003.42,Kesbewa,"No. 220/1, Bandaragama Road, Kasbewa",6.7919378,79.9300883,Keels,Colombo,03-03-2025
SCM2,20627.96,Moratuwa Mall,"No. 340, K- Zone, Lakshapathiya, Moratuwa",6.7998133,79.8842826,Keels,Colombo,03-03-2025
SCM3,14670.54,Maharagama 2,"No. 184, Dehiwala Road, Maharagama",6.8423416,79.91794,Keels,Colombo,03-03-2025
SCMD,31802.26,Marine Drive,"No. 35, Upathissa Road, Bambalapitiya, Colombo 04",6.8896173,79.8553873,Keels,Colombo,03-03-2025
SCMF,13317.96,Maharagama 3,"No. 59, Piliyandala road, Maharagama",6.8426283,79.9262647,Keels,Colombo,03-03-2025
SCMG,57220.76,Maharagama,"No. 226, High Level Road, Maharagama",6.8496658,79.9235834,Keels,Colombo,03-03-2025
SCML,32645.88,Mount Lavinia,"No. 388/A, Galle Road, Mount Lavinia",6.8647757,79.8632349,Keels,Colombo,03-03-2025
SCMU,33811.98,Mulleriyawa -Angoda,"No: 42D, Hospital Road, Angoda.",6.9289776,79.9277399,Keels,Colombo,03-03-2025
SCMW,20419.26,Moratuwa 3,"No. 16, St Peters Road, Moratuwa",6.7684114,79.8868727,Keels,Colombo,03-03-2025
SCMY,46538.54,Mattakuliya,"Nos. 854 Aluthmawatha Road, Mattakkuliya.",6.9716722,79.8786833,Keels,Colombo,03-03-2025
SCNG,22309.38,Nugegoda 2,"No. 14, Nawala Road, Nugegoda",6.8781436,79.8906725,Keels,Colombo,03-03-2025
SCNW,21277.52,Nawala,"No. 459, Nawala Road, Rajagiriya",6.9059941,79.894945,Keels,Colombo,03-03-2025
SCPA,37414.16,Piliyandala 2,"118/1 A, Maharagama road, Mavittara,Piliyandala",6.8054739,79.9263413,Keels,Colombo,03-03-2025
SCPI,31870.74,Piliyandala,"242, Colombo Road, Miriswatta, Piliyandala",6.8017575,79.9227313,Keels,Colombo,03-03-2025
SCPK,27033.14,Pitakotte,"No. 216 A, Thalawathugoda Road, Pitakotte",6.8802431,79.9475213,Keels,Colombo,03-03-2025
SCPN,21097.26,Pannipitiya,"No. 361, Highlevel Road, Pannipitiya",6.8435174,79.9581664,Keels,Colombo,03-03-2025
SCPO,30086.48,Pitakotte 2,"308, Kotte Road, Pitakotte",6.8845527,79.9019512,Keels,Colombo,03-03-2025
SCPT,28786.64,Pittugala ,"No. 296, Kaduwela Road, Pittugala, Malambe ",6.9087426,79.9436659,Keels,Colombo,03-03-2025
SCPY,66518.02,Kohuwala 2,"No. 71, Sunethradevi Road, Kohuwala",6.8638002,79.8875011,Keels,Colombo,03-03-2025
SCRJ,35345.84,Rajagiriya 2,"No. 522, Kotte Road, Rajagiriya",6.9103636,79.8936349,Keels,Colombo,03-03-2025
SCRM,22640.6,Rathmalana,"No. 413, Galle Road, Rathmalana",6.816062,79.8769278,Keels,Colombo,03-03-2025
SCRT,16674.38,Raththanapitiya,"No. 235, Horana Road, Raththanapitya, Boralasgamuwa",6.8414636,79.9014475,Keels,Colombo,03-03-2025
SCSJ,34184.06,Rajagiriya,"No. 475, Sri Jayawardenapura Road, Rajagiriya",6.9094108,79.8942538,Keels,Colombo,03-03-2025
SCSL,40057.22,Shangri-La Mall,"One Galle Face Mall, Colombo.",6.9270786,79.861243,Keels,Colombo,03-03-2025
SCTB,41445.82,Thimbirigasyaya,"No. 407, Thimbirigasyaya Road, Colombo 05",6.8936437,79.8704269,Keels,Colombo,03-03-2025
SCTG,36821.36,Thalawathugoda 2,"No. 158, Pannipitiya Road, Thalawathugoda",6.8749467,79.9364678,Keels,Colombo,03-03-2025
SCTH,34599.32,Thalahena,"No. 427, Kaduwela Road, Thalahena",6.9082532,79.9447799,Keels,Colombo,03-03-2025
SCTL,10175.34,Thalawathugoda 3,"572/5, Thalawathugoda Road,Madiwela",6.8802431,79.9475213,Keels,Colombo,03-03-2025
SCTU,2688,Thurstan,"No. 32, Kumarathunga Munidasa Mawatha, Cololmbo 3.",6.9019412,79.8590374,Keels,Colombo,03-03-2025
SCUP,41588.5,Union Place,"No. 199, Union Place, Colombo 2",6.9197379,79.8589027,Keels,Colombo,03-03-2025
SCVJ,14891.04,Vidyala Junction,"No. 4, Hokandara Road, Kalalgoda, Pannipitiya",6.8802431,79.9475213,Keels,Colombo,03-03-2025
SCWJ,25857.08,Wijerama,"No. 4 & 6, Soratha Mawatha, Nugegoda",6.8549219,79.9064625,Keels,Colombo,03-03-2025
SCWP,15788.28,Wellampitiya,"230, Avissawella Road, Wellampitiya.",6.9319982,79.907722,Keels,Colombo,03-03-2025
SFAB,8847.66,Ambalangoda,"No. 435, Galle Road, Ambalangoda",6.242438,80.0492057,Keels,Galle,03-03-2025
SFGA,11915.58,Galle 2,"No. 465,Wackwella Road, Kalegana, Galle",6.0599745,80.2021933,Keels,Galle,03-03-2025
SFGL,15998.58,Galle,"No. 46, Colombo Road, Kaluwella, Galle",6.0328817,80.2152229,Keels,Galle,03-03-2025
SFK4,8902.38,Karapitiya,"No.54, Hirimbura Cross Road, Karapitiya",6.0651597,80.2233789,Keels,Galle,03-03-2025
SGDL,24206.84,Diuwalapitiya,"Mahagedarawaththa, Minuwangoda Road,  Divulapitiya",7.146577,79.9336968,Keels,Gampaha,03-03-2025
SGEL,43450.9,Eldeniya,"No. 434, Kandy Road, Ranmuthugala, Kadawatha",7.0147657,79.9690126,Keels,Gampaha,03-03-2025
SGEM,10607.94,Enderamulla,"No. 75A, Enderamulla, Wattala",6.9977837,79.9189814,Keels,Gampaha,03-03-2025
SGGE,29834.72,Ganemulla,"No 268, Kadawatha Road, Ganemulla",7.0603059,79.9627325,Keels,Gampaha,03-03-2025
SGGP,41448.38,Gampaha 2,"125, Colombo Road, Gampaha",7.0849349,80.0087892,Keels,Gampaha,03-03-2025
SGJA,24579.84,Ja Ella," NO: 134 Minuwangoda Road, Kanuwana, Ja-Ela",7.083344,79.8926809,Keels,Gampaha,03-03-2025
SGJW,22701.6,JA Ela 3,"236, Negombo Road,Weligampitiya, Ja Ela",7.0673864,79.8934866,Keels,Gampaha,03-03-2025
SGK5,21614.62,Kirillawala,"No. 89, Kandy Road, Pahala Imbulgoda, Imbulgoda",7.0371109,79.9917576,Keels,Gampaha,03-03-2025
SGKB,32437.04,Kiribathgoda,"No. 94, Makola Road, Kiribathgoda",6.9773951,79.9296825,Keels,Gampaha,03-03-2025
SGKC,4788.12,Kochchikade,"21, Negembo Road, Kochchikade",7.091585,79.8884605,Keels,Gampaha,03-03-2025
SGKG,74835.94,Kiribathgoda 2,"No. 197, Kandy Road, Kiribathgoda",6.9786855,79.9277,Keels,Gampaha,03-03-2025
SGKR,77548.36,Kerawalapitiya,"No. 315, Handala Road, Wattala",6.9906677,79.8931709,Keels,Gampaha,03-03-2025
SGKY,24628.64,Kelaniya,"No: 690, Biyagama Road, Pilapitiya, Kelaniya",6.9512173,79.9078132,Keels,Gampaha,03-03-2025
SGMH,43516.66,Welisara,"No: 812, Negombo Road, Mahabage",7.0243153,79.899739,Keels,Gampaha,03-03-2025
